image,region_precision,region_recall,region_iou,region_dice,edge_precision,edge_recall,edge_iou,edge_dice
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot-15_aug03.jpg,0.9835014939308167,0.9877007603645325,0.9716023206710815,0.9855966567993164,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot-15_aug04.jpg,0.9761488437652588,0.9883534908294678,0.9650481939315796,0.9822132587432861,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot00_aug00.jpg,0.9784560799598694,0.9886224865913391,0.9675608277320862,0.9835129976272583,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot00_aug01.jpg,0.9760394096374512,0.988005518913269,0.9646095633506775,0.9819860458374023,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot00_aug02.jpg,0.9818129539489746,0.9918854832649231,0.9739897847175598,0.9868234992027283,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot00_aug03.jpg,0.9816404581069946,0.9901394844055176,0.9721369743347168,0.9858716726303101,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot00_aug04.jpg,0.9835355877876282,0.9888745546340942,0.9727714657783508,0.986197829246521,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot15_aug00.jpg,0.9798430800437927,0.9869309067726135,0.9672922492027283,0.9833742380142212,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot15_aug01.jpg,0.9722645282745361,0.9901418089866638,0.9629430174827576,0.9811217188835144,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot15_aug02.jpg,0.9765199422836304,0.9876670837402344,0.9647559523582458,0.9820618629455566,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot15_aug03.jpg,0.97867351770401,0.9863013625144958,0.965549111366272,0.9824726581573486,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090411_rot15_aug04.jpg,0.9788832664489746,0.9875762462615967,0.9669755101203918,0.983210563659668,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot-15_aug00.jpg,0.9740169644355774,0.9768156409263611,0.9520084857940674,0.9754142761230469,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot-15_aug01.jpg,0.9853458404541016,0.9848194718360901,0.9706037044525146,0.9850826263427734,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot-15_aug02.jpg,0.9823232293128967,0.9893444180488586,0.9720391035079956,0.9858213067054749,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot-15_aug03.jpg,0.9795534014701843,0.9874652624130249,0.967522919178009,0.9834933876991272,1.0,0.9974055886268616,0.9974055886268616,0.9987010955810547
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot-15_aug04.jpg,0.9858742952346802,0.9848995804786682,0.971194326877594,0.9853866696357727,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot00_aug00.jpg,0.9824929237365723,0.9874939918518066,0.9704182744026184,0.9849870800971985,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot00_aug01.jpg,0.9784448742866516,0.9841532707214355,0.9632687568664551,0.9812907576560974,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot00_aug02.jpg,0.9849372506141663,0.980919361114502,0.9664217829704285,0.982924222946167,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot00_aug03.jpg,0.9870201945304871,0.9849017262458801,0.9723084568977356,0.9859598278999329,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot00_aug04.jpg,0.9836775660514832,0.9837503433227539,0.9679498672485352,0.9837139844894409,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot15_aug00.jpg,0.9823883771896362,0.984912097454071,0.9678233861923218,0.9836485981941223,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot15_aug01.jpg,0.9820832014083862,0.9864267110824585,0.9689887762069702,0.9842501878738403,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot15_aug02.jpg,0.9816734790802002,0.9882525205612183,0.9703502058982849,0.9849520325660706,0.9997214674949646,0.99500972032547,0.9947339296340942,0.9973599910736084
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot15_aug03.jpg,0.9834475517272949,0.9861749410629272,0.9700732827186584,0.9848093390464783,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090412_rot15_aug04.jpg,0.9840829968452454,0.9856253862380981,0.970159113407135,0.9848535656929016,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot-15_aug00.jpg,0.9709982872009277,0.9916772246360779,0.96314936876297,0.9812288284301758,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot-15_aug01.jpg,0.9776365160942078,0.992111325263977,0.9700953960418701,0.9848207235336304,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot-15_aug02.jpg,0.9798035621643066,0.9948210120201111,0.9748311042785645,0.9872551560401917,1.0,0.9994783401489258,0.9994783401489258,0.9997391104698181
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot-15_aug03.jpg,0.9806347489356995,0.9923679232597351,0.9732943177223206,0.9864664673805237,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot-15_aug04.jpg,0.9754675030708313,0.993712842464447,0.9694841504096985,0.9845056533813477,1.0,0.9995056986808777,0.9995056986808777,0.9997527599334717
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot00_aug00.jpg,0.9751914143562317,0.9952349066734314,0.9706593155860901,0.9851112365722656,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot00_aug01.jpg,0.9761558771133423,0.991393506526947,0.9679532051086426,0.9837156534194946,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot00_aug02.jpg,0.9782214760780334,0.9938518404960632,0.9723373651504517,0.9859747290611267,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot00_aug03.jpg,0.976678729057312,0.9940194487571716,0.970973014831543,0.9852727651596069,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot00_aug04.jpg,0.9719535112380981,0.9951443672180176,0.9673658013343811,0.9834122657775879,1.0,0.9942196607589722,0.9942196607589722,0.9971014261245728
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot15_aug00.jpg,0.9785675406455994,0.9928097724914551,0.9716811180114746,0.9856371879577637,1.0,0.9994673728942871,0.9994673728942871,0.9997336268424988
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot15_aug01.jpg,0.9785478711128235,0.9923554062843323,0.9712265133857727,0.9854032397270203,1.0,0.9989112615585327,0.9989112615585327,0.9994553327560425
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot15_aug02.jpg,0.9746453166007996,0.992408812046051,0.9674327373504639,0.9834468364715576,1.0,0.999186098575592,0.999186098575592,0.9995929002761841
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot15_aug03.jpg,0.9740463495254517,0.9949899315834045,0.9692922830581665,0.9844067096710205,1.0,0.995351254940033,0.995351254940033,0.9976702332496643
..\data_preprocessed\IBF\out_images\GT 3_PB090413_rot15_aug04.jpg,0.9769137501716614,0.9948384165763855,0.9719871282577515,0.9857946038246155,1.0,0.998921275138855,0.998921275138855,0.9994603395462036
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot-15_aug00.jpg,0.9769144058227539,0.9932194948196411,0.9704423546791077,0.9849994778633118,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot-15_aug01.jpg,0.9774177074432373,0.9904624819755554,0.9683041572570801,0.9838968515396118,1.0,0.9989932179450989,0.9989932179450989,0.999496340751648
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot-15_aug02.jpg,0.9710808396339417,0.9905313849449158,0.9621495008468628,0.9807096719741821,0.9997450113296509,0.9984720945358276,0.9982179403305054,0.9991081953048706
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot-15_aug03.jpg,0.9794226288795471,0.991231381893158,0.9710096120834351,0.985291600227356,1.0,0.9992420673370361,0.9992420673370361,0.9996208548545837
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot-15_aug04.jpg,0.9782294631004333,0.9923056364059448,0.9708652496337891,0.985217273235321,1.0,0.998475968837738,0.998475968837738,0.9992374181747437
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot00_aug00.jpg,0.9744201302528381,0.9922941327095032,0.96710205078125,0.9832759499549866,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot00_aug01.jpg,0.9741593599319458,0.993008553981781,0.9675233960151672,0.9834936261177063,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot00_aug02.jpg,0.9780246019363403,0.9928467273712158,0.9711812138557434,0.9853799343109131,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot00_aug03.jpg,0.9789999127388,0.991256594657898,0.9706183671951294,0.9850901365280151,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot00_aug04.jpg,0.9788125157356262,0.9908262491226196,0.970021665096283,0.9847827553749084,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot15_aug00.jpg,0.9757436513900757,0.989734411239624,0.9659676551818848,0.9826892614364624,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot15_aug01.jpg,0.9799706339836121,0.9912033677101135,0.9715213775634766,0.9855549931526184,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot15_aug02.jpg,0.9818962216377258,0.9899891018867493,0.9722427725791931,0.9859260320663452,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot15_aug03.jpg,0.975784957408905,0.9878923296928406,0.9642531871795654,0.9818013310432434,0.99974524974823,0.9984732866287231,0.9982193112373352,0.9991088509559631
..\data_preprocessed\IBF\out_images\GT 3_PB090414_rot15_aug04.jpg,0.9702034592628479,0.9920991659164429,0.9627647399902344,0.9810291528701782,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot-15_aug00.jpg,0.9794626235961914,0.9910638928413391,0.9708881974220276,0.9852291345596313,1.0,0.998609185218811,0.998609185218811,0.9993041157722473
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot-15_aug01.jpg,0.9776038527488708,0.9918280839920044,0.9697924256324768,0.9846646189689636,1.0,0.9971052408218384,0.9971052408218384,0.998550534248352
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot-15_aug02.jpg,0.974038302898407,0.9883129596710205,0.962946891784668,0.9811237454414368,1.0,0.9986533522605896,0.9986533522605896,0.999326229095459
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot-15_aug03.jpg,0.9768679141998291,0.9927448630332947,0.9699433445930481,0.9847424030303955,1.0,0.9992148876190186,0.9992148876190186,0.999607264995575
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot-15_aug04.jpg,0.9806194305419922,0.991212010383606,0.9721673727035522,0.9858872890472412,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot00_aug00.jpg,0.9687038660049438,0.9890722632408142,0.9584459066390991,0.9787821173667908,0.9946396946907043,0.9988038539886475,0.9934563040733337,0.9967173933982849
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot00_aug01.jpg,0.9787217974662781,0.9915595650672913,0.9706352949142456,0.9850988984107971,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot00_aug02.jpg,0.9704674482345581,0.9917207360267639,0.9626680612564087,0.9809789657592773,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot00_aug03.jpg,0.9752799868583679,0.9911957383155823,0.9669038653373718,0.9831734895706177,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot00_aug04.jpg,0.9794527292251587,0.9939894676208496,0.9736859202384949,0.9866675734519958,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot15_aug00.jpg,0.9781222939491272,0.9923104047775269,0.9707642197608948,0.9851652383804321,1.0,0.9992117881774902,0.9992117881774902,0.9996057152748108
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot15_aug01.jpg,0.960113525390625,0.9909353852272034,0.9517545700073242,0.9752810001373291,0.9960629940032959,0.9952234029769897,0.9913238286972046,0.9956430196762085
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot15_aug02.jpg,0.9710848331451416,0.991274356842041,0.9628544449806213,0.9810757637023926,0.9978535175323486,0.9986573457717896,0.9965165853500366,0.9982552528381348
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot15_aug03.jpg,0.9791833162307739,0.9927463531494141,0.9722274541854858,0.9859181642532349,1.0,0.9994432330131531,0.9994432330131531,0.9997215270996094
..\data_preprocessed\IBF\out_images\GT 3_PB090415_rot15_aug04.jpg,0.9772047996520996,0.9932143688201904,0.9707240462303162,0.9851445555686951,1.0,0.9991800785064697,0.9991800785064697,0.9995898604393005
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot-15_aug00.jpg,0.9775971174240112,0.9932814240455627,0.9711752533912659,0.9853768944740295,1.0,0.9994746446609497,0.9994746446609497,0.9997372627258301
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot-15_aug01.jpg,0.9812079668045044,0.9884268641471863,0.9700632691383362,0.9848042130470276,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot-15_aug02.jpg,0.9842076301574707,0.989689290523529,0.9742183685302734,0.986940860748291,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot-15_aug03.jpg,0.9839251041412354,0.9897944331169128,0.9740434288978577,0.9868510365486145,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot-15_aug04.jpg,0.9808734059333801,0.9913714528083801,0.9725704193115234,0.9860944747924805,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot00_aug00.jpg,0.9823001027107239,0.9904175996780396,0.9730523228645325,0.9863421320915222,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot00_aug01.jpg,0.9792947769165039,0.9903391599655151,0.9700280427932739,0.9847860336303711,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot00_aug02.jpg,0.9826496839523315,0.9925246834754944,0.9754305481910706,0.9875624775886536,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot00_aug03.jpg,0.977989137172699,0.9895176887512207,0.9679608941078186,0.9837196469306946,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot00_aug04.jpg,0.9725981950759888,0.993332028388977,0.9662894606590271,0.9828557372093201,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot15_aug00.jpg,0.9817346930503845,0.9905918836593628,0.972665548324585,0.9861434102058411,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot15_aug01.jpg,0.9843170046806335,0.9896435737609863,0.9742812514305115,0.9869731068611145,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot15_aug02.jpg,0.9836304187774658,0.9887475967407227,0.972741425037384,0.9861823916435242,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot15_aug03.jpg,0.97447270154953,0.9900932312011719,0.9650628566741943,0.9822208285331726,1.0,0.9964166879653931,0.9964166879653931,0.9982051253318787
..\data_preprocessed\IBF\out_images\GT 3_PB090416_rot15_aug04.jpg,0.9796386361122131,0.9931057691574097,0.973021388053894,0.9863262176513672,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot-15_aug00.jpg,0.973215639591217,0.9904931783676147,0.9642090201377869,0.9817784428596497,0.9996938109397888,0.9972510933876038,0.9969465732574463,0.9984709620475769
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot-15_aug01.jpg,0.970235288143158,0.9917187094688416,0.9624376893043518,0.9808593392372131,0.9997143745422363,0.9957325458526611,0.9954493641853333,0.9977195262908936
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot-15_aug02.jpg,0.9752952456474304,0.9899235367774963,0.9657081365585327,0.9825549721717834,0.9996697306632996,0.997035562992096,0.9967072606086731,0.9983509182929993
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot-15_aug03.jpg,0.9703852534294128,0.9881274700164795,0.9592015743255615,0.9791759848594666,0.9997075200080872,0.9973738193511963,0.9970828294754028,0.9985392689704895
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot-15_aug04.jpg,0.9610803723335266,0.9914930462837219,0.9532200694084167,0.9760498404502869,0.9980408549308777,0.9924854040145874,0.9905555844306946,0.9952553510665894
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot00_aug00.jpg,0.9659860730171204,0.9932722449302673,0.9597067832946777,0.9794391393661499,0.999657392501831,0.9962444305419922,0.9959044456481934,0.9979479908943176
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot00_aug01.jpg,0.9725630879402161,0.9929966926574707,0.9659375548362732,0.982673704624176,0.9996568560600281,0.9962380528450012,0.9958974123001099,0.9979444742202759
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot00_aug02.jpg,0.9682049751281738,0.9887709021568298,0.9576748013496399,0.9783798456192017,0.9996318221092224,0.995964765548706,0.9955995678901672,0.9977949261665344
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot00_aug03.jpg,0.9713678956031799,0.9917488098144531,0.9635805487632751,0.9814525246620178,0.9996596574783325,0.995593249797821,0.9952558279037476,0.9976223111152649
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot00_aug04.jpg,0.9690359234809875,0.9912133812904358,0.9607827663421631,0.9799991846084595,0.9993684887886047,0.9955961108207703,0.9949701428413391,0.997478723526001
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot15_aug00.jpg,0.9738569259643555,0.990959882736206,0.9652813076972961,0.9823339581489563,1.0,0.9971042275428772,0.9971042275428772,0.9985499978065491
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot15_aug01.jpg,0.9606528878211975,0.9909309148788452,0.9522804617881775,0.9755570292472839,0.9988649487495422,0.9901546835899353,0.9890418648719788,0.9944907426834106
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot15_aug02.jpg,0.9735121130943298,0.9911680221557617,0.9651398062705994,0.9822607040405273,0.9997007846832275,0.9967184066772461,0.9964210987091064,0.9982073307037354
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot15_aug03.jpg,0.9709662795066833,0.9919236898422241,0.9633502960205078,0.9813330769538879,1.0,0.9976190328598022,0.9976190328598022,0.9988080859184265
..\data_preprocessed\IBF\out_images\GT 3_PB090417_rot15_aug04.jpg,0.9725608229637146,0.9912604093551636,0.9642922878265381,0.981821596622467,0.9994022846221924,0.9958308339118958,0.9952380657196045,0.9976133704185486
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot-15_aug00.jpg,0.9808807373046875,0.9880774021148682,0.9694070816040039,0.9844658970832825,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot-15_aug01.jpg,0.9812556505203247,0.99000084400177,0.9716260433197021,0.9856088757514954,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot-15_aug02.jpg,0.9830108284950256,0.9880823493003845,0.971492350101471,0.9855400323867798,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot-15_aug03.jpg,0.9832923412322998,0.9843517541885376,0.9681586623191833,0.9838217496871948,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot-15_aug04.jpg,0.9807365536689758,0.9884234070777893,0.9695992469787598,0.984565019607544,1.0,0.998839259147644,0.998839259147644,0.9994192719459534
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot00_aug00.jpg,0.980198860168457,0.9862138628959656,0.9669496417045593,0.9831971526145935,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot00_aug01.jpg,0.9740684032440186,0.9936318397521973,0.9680252075195312,0.9837528467178345,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot00_aug02.jpg,0.974795401096344,0.993036150932312,0.9681769609451294,0.9838312268257141,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot00_aug03.jpg,0.9746192693710327,0.9904721975326538,0.9655668139457703,0.9824817776679993,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot00_aug04.jpg,0.9816380739212036,0.9897108674049377,0.9717214107513428,0.9856579303741455,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot15_aug00.jpg,0.9815698266029358,0.9896279573440552,0.9715746641159058,0.9855824112892151,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot15_aug01.jpg,0.9778019189834595,0.989816427230835,0.968063235282898,0.9837724566459656,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot15_aug02.jpg,0.979468047618866,0.9911892414093018,0.9710138440132141,0.9852938055992126,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot15_aug03.jpg,0.9827457666397095,0.9890012145042419,0.9721212387084961,0.9858635663986206,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090418_rot15_aug04.jpg,0.9816920757293701,0.9897170066833496,0.9717803597450256,0.9856882095336914,0.9992150664329529,0.9971279501914978,0.9963474869728088,0.9981704354286194
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot-15_aug00.jpg,0.981290876865387,0.9934107661247253,0.9749451279640198,0.9873136281967163,1.0,0.9990116357803345,0.9990116357803345,0.9995055794715881
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot-15_aug01.jpg,0.9719759821891785,0.9937354922294617,0.9660566449165344,0.9827353358268738,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot-15_aug02.jpg,0.9802530407905579,0.9946236610412598,0.9750863909721375,0.9873860478401184,1.0,0.9995287656784058,0.9995287656784058,0.9997643232345581
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot-15_aug03.jpg,0.98117995262146,0.9942553639411926,0.9756489396095276,0.9876744151115417,1.0,0.9994986057281494,0.9994986057281494,0.9997492432594299
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot-15_aug04.jpg,0.9807003736495972,0.9929667115211487,0.9739350080490112,0.9867954254150391,1.0,0.9992197751998901,0.9992197751998901,0.9996097087860107
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot00_aug00.jpg,0.9810062050819397,0.9937589764595032,0.9749993085861206,0.9873414039611816,1.0,0.996830403804779,0.996830403804779,0.9984126687049866
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot00_aug01.jpg,0.9751142859458923,0.9957473278045654,0.9710702300071716,0.9853227734565735,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot00_aug02.jpg,0.9837998747825623,0.9942232370376587,0.9782082438468933,0.9889841079711914,1.0,0.9979322552680969,0.9979322552680969,0.9989650845527649
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot00_aug03.jpg,0.9761812686920166,0.9928500056266785,0.969366729259491,0.9844450950622559,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot00_aug04.jpg,0.9839291572570801,0.9939230680465698,0.9780454635620117,0.988900899887085,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot15_aug00.jpg,0.9809451699256897,0.9927036166191101,0.9739232659339905,0.9867894053459167,1.0,0.9984674453735352,0.9984674453735352,0.9992331266403198
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot15_aug01.jpg,0.9800382256507874,0.9947327375411987,0.9749786257743835,0.9873307943344116,1.0,0.9994866251945496,0.9994866251945496,0.9997432827949524
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot15_aug02.jpg,0.9844401478767395,0.9925445914268494,0.9772140979766846,0.9884757399559021,1.0,0.9992520809173584,0.9992520809173584,0.9996258616447449
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot15_aug03.jpg,0.971916913986206,0.9947373270988464,0.9669449329376221,0.9831947088241577,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\GT 3_PB090419_rot15_aug04.jpg,0.9814444184303284,0.9944363832473755,0.9760847687721252,0.9878976941108704,0.9987908005714417,0.9985493421554565,0.9973436594009399,0.9986700415611267
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot-15_aug00.jpg,0.9764798283576965,0.9905130863189697,0.9674319624900818,0.9834464192390442,0.9995195865631104,0.995931088924408,0.9954545497894287,0.9977220892906189
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot-15_aug01.jpg,0.9833183288574219,0.994024395942688,0.9775398373603821,0.9886423945426941,1.0,0.9992926120758057,0.9992926120758057,0.9996461868286133
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot-15_aug02.jpg,0.9859631061553955,0.9917979836463928,0.9779887795448303,0.9888719320297241,0.9997542500495911,0.9992631077766418,0.9990176558494568,0.9995086193084717
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot-15_aug03.jpg,0.9830864667892456,0.9946424961090088,0.977908194065094,0.9888306856155396,1.0,0.99858558177948,0.99858558177948,0.9992923140525818
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot-15_aug04.jpg,0.9846198558807373,0.9946408271789551,0.9794238805770874,0.9896050095558167,1.0,0.9995148181915283,0.9995148181915283,0.9997573494911194
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot00_aug00.jpg,0.9872540235519409,0.9943894743919373,0.9817851781845093,0.99080890417099,1.0,0.9997251033782959,0.9997251033782959,0.999862551689148
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot00_aug01.jpg,0.9860509634017944,0.9940342903137207,0.9802500009536743,0.9900265336036682,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Sunset House Acropora Biru_P9110133_rot00_aug02.jpg,0.9821232557296753,0.992932140827179,0.9753049612045288,0.9874981045722961,1.0,0.9988974928855896,0.9988974928855896,0.9994484186172485
