image,precision,recall,iou,dice,edge_precision,edge_recall,edge_iou,edge_dice
..\data_preprocessed\IBF\images\GT 1_P9110033.JPG,0.972783088684082,0.9899598956108093,0.9632794857025146,0.9812963604927063,0.6838289499282837,0.6719146966934204,0.5126527547836304,0.6778194904327393
..\data_preprocessed\IBF\images\GT 1_P9110034.JPG,0.9668769836425781,0.9916319251060486,0.9590518474578857,0.9790979623794556,0.6388421058654785,0.6333948373794556,0.4663904905319214,0.6361068487167358
..\data_preprocessed\IBF\images\GT 1_P9110035.JPG,0.9756788015365601,0.9882721900939941,0.9645113348960876,0.9819351434707642,0.709342896938324,0.7051215767860413,0.5470607280731201,0.7072259187698364
..\data_preprocessed\IBF\images\GT 1_P9110037.JPG,0.9723387956619263,0.9908542037010193,0.9636898040771484,0.9815092086791992,0.6569749712944031,0.6502734422683716,0.48545041680336,0.6536070108413696
..\data_preprocessed\IBF\images\GT 1_P9110038.JPG,0.9764865636825562,0.9875242114067078,0.9645870923995972,0.9819743633270264,0.680890679359436,0.6767389178276062,0.5137850642204285,0.6788084506988525
..\data_preprocessed\IBF\images\GT 1_P9110039.JPG,0.9693278670310974,0.9931472539901733,0.962887704372406,0.9810929894447327,0.6433997750282288,0.6364104747772217,0.4704650044441223,0.6398860216140747
..\data_preprocessed\IBF\images\GT 1_P9110040.JPG,0.9716578125953674,0.9918400645256042,0.9639521241188049,0.9816452264785767,0.688791811466217,0.6842623353004456,0.5226721167564392,0.6865196228027344
..\data_preprocessed\IBF\images\GT 1_P9110042.JPG,0.962834894657135,0.9681139588356018,0.9332398176193237,0.9654672145843506,0.5731551051139832,0.5497819781303406,0.39007169008255005,0.5612252950668335
..\data_preprocessed\IBF\images\GT 1_P9110043.JPG,0.967472493648529,0.9899678826332092,0.9580793380737305,0.9785909056663513,0.6595363616943359,0.6672868728637695,0.4963216483592987,0.6633889675140381
..\data_preprocessed\IBF\images\GT 1_P9110044.JPG,0.9714924097061157,0.9913480281829834,0.9633246660232544,0.981319785118103,0.6454203128814697,0.6382063627243042,0.47252964973449707,0.6417930126190186
..\data_preprocessed\IBF\images\GT 1_P9110045.JPG,0.9707772731781006,0.9914658665657043,0.9627326130867004,0.9810125231742859,0.6168204545974731,0.6058185696601868,0.4401647746562958,0.611270010471344
..\data_preprocessed\IBF\images\GT 1_P9110046.JPG,0.974464476108551,0.9917240738868713,0.9666041135787964,0.9830185174942017,0.7208495736122131,0.7118714451789856,0.5580357313156128,0.7163323760032654
..\data_preprocessed\IBF\images\GT 1_P9110047.JPG,0.9669378995895386,0.9919697046279907,0.9594277739524841,0.9792938232421875,0.6229828596115112,0.6147945523262024,0.44808080792427063,0.6188616156578064
..\data_preprocessed\IBF\images\GT 1_P9110048.JPG,0.9753819108009338,0.990697979927063,0.9665302038192749,0.9829803109169006,0.7073777914047241,0.6993277668952942,0.5424121618270874,0.7033297419548035
..\data_preprocessed\IBF\images\GT 1_P9110049.JPG,0.9709324836730957,0.9923049807548523,0.9636766910552979,0.9815024137496948,0.6964372992515564,0.6877108216285706,0.5291064381599426,0.692046582698822
..\data_preprocessed\IBF\images\GT 1_P9110050.JPG,0.9724580645561218,0.9884710907936096,0.9615519642829895,0.9803991913795471,0.6544186472892761,0.6471862196922302,0.482340544462204,0.6507823467254639
..\data_preprocessed\IBF\images\GT 1_P9110051.JPG,0.9707193374633789,0.9863144755363464,0.957818329334259,0.9784547686576843,0.6678621768951416,0.6629005074501038,0.49854499101638794,0.6653720736503601
..\data_preprocessed\IBF\images\GT 1_P9110052.JPG,0.9701415300369263,0.9871276021003723,0.9580216407775879,0.9785608053207397,0.6629812121391296,0.6558281779289246,0.49185293912887573,0.6593852639198303
..\data_preprocessed\IBF\images\GT 1_P9110053.JPG,0.9728688597679138,0.9901452660560608,0.9635391235351562,0.9814310669898987,0.6877914667129517,0.6824133396148682,0.5210188031196594,0.6850918531417847
..\data_preprocessed\IBF\images\GT 1_P9110054.JPG,0.9684910178184509,0.9869868159294128,0.956279993057251,0.9776514768600464,0.5699239373207092,0.5846630930900574,0.405678391456604,0.5771994590759277
..\data_preprocessed\IBF\images\GT 1_P9110055.JPG,0.9664621949195862,0.9908511638641357,0.9579141139984131,0.9785047173500061,0.6464859843254089,0.6401346325874329,0.4741594195365906,0.643294632434845
..\data_preprocessed\IBF\images\GT 1_P9110056.JPG,0.9726364016532898,0.9914313554763794,0.9645283222198486,0.9819439053535461,0.6774694919586182,0.6680968403816223,0.5068756937980652,0.6727505326271057
..\data_preprocessed\IBF\images\GT 1_P9110057.JPG,0.9713490009307861,0.9892930388450623,0.9612436890602112,0.9802389144897461,0.6361573338508606,0.6301847100257874,0.46322575211524963,0.633156955242157
..\data_preprocessed\IBF\images\GT 1_P9110058.JPG,0.9704498648643494,0.9894627928733826,0.9605231285095215,0.9798641204833984,0.6673603653907776,0.6589095592498779,0.49600720405578613,0.6631080508232117
..\data_preprocessed\IBF\images\GT 1_P9110059.JPG,0.9695300459861755,0.9836345314979553,0.9541390538215637,0.9765313863754272,0.6261830925941467,0.6223363280296326,0.45375651121139526,0.6242538094520569
..\data_preprocessed\IBF\images\GT 1_P9110060.JPG,0.97517329454422,0.98739093542099,0.9631787538528442,0.9812440872192383,0.669026792049408,0.6646896600723267,0.5002076029777527,0.6668511629104614
..\data_preprocessed\IBF\images\GT 1_P9110061.JPG,0.9738302826881409,0.9898006916046143,0.9641552567481995,0.9817505478858948,0.6541857123374939,0.6470949649810791,0.48216328024864197,0.6506209969520569
..\data_preprocessed\IBF\images\GT 2_P9110062.JPG,0.9737327098846436,0.9861888289451599,0.9606328010559082,0.9799211621284485,0.6517955660820007,0.6398183107376099,0.4768337309360504,0.645751416683197
..\data_preprocessed\IBF\images\GT 2_P9110064.JPG,0.9730837345123291,0.9915983080863953,0.9651264548301697,0.9822537899017334,0.6767364740371704,0.6663956046104431,0.5054870247840881,0.6715262532234192
..\data_preprocessed\IBF\images\GT 2_P9110065.JPG,0.9751854538917542,0.9909490346908569,0.9665761590003967,0.9830040335655212,0.7266352772712708,0.7136716842651367,0.5626161694526672,0.720095157623291
..\data_preprocessed\IBF\images\GT 2_P9110066.JPG,0.9766606688499451,0.9858850240707397,0.9631924033164978,0.9812511801719666,0.6505435109138489,0.6566668152809143,0.48543256521224976,0.6535908579826355
..\data_preprocessed\IBF\images\GT 2_P9110067.JPG,0.9615347981452942,0.9894658327102661,0.951791524887085,0.9753003716468811,0.6170864105224609,0.604453980922699,0.43957892060279846,0.6107048392295837
..\data_preprocessed\IBF\images\GT 2_P9110069.JPG,0.9781607985496521,0.9888217449188232,0.9674628376960754,0.983462393283844,0.6923041343688965,0.6830918788909912,0.5240036249160767,0.687667191028595
..\data_preprocessed\IBF\images\GT 2_P9110070.JPG,0.9766059517860413,0.9834766983985901,0.96084064245224,0.980029284954071,0.601709246635437,0.6062387228012085,0.4326293468475342,0.6039654612541199
..\data_preprocessed\IBF\images\GT 2_P9110071.JPG,0.9767182469367981,0.9883862137794495,0.9656359553337097,0.9825176000595093,0.6915724873542786,0.6808291673660278,0.5222539901733398,0.6861587762832642
..\data_preprocessed\IBF\images\GT 2_P9110073.JPG,0.961199939250946,0.9830908179283142,0.94556725025177,0.9720221757888794,0.6218993663787842,0.6404743194580078,0.46097394824028015,0.6310502290725708
..\data_preprocessed\IBF\images\GT 2_P9110074.JPG,0.9685609936714172,0.992094099521637,0.9611425399780273,0.9801862835884094,0.6539234519004822,0.6417636871337891,0.47905638813972473,0.6477864980697632
..\data_preprocessed\IBF\images\GT 2_P9110075.JPG,0.9754081964492798,0.9891186356544495,0.9650526642799377,0.9822155833244324,0.658703088760376,0.6466083526611328,0.4843398630619049,0.6525996923446655
..\data_preprocessed\IBF\images\GT 2_P9110076.JPG,0.9677848815917969,0.9892711043357849,0.9577326774597168,0.9784100651741028,0.5793843865394592,0.5725813508033752,0.404457688331604,0.5759627819061279
..\data_preprocessed\IBF\images\GT 2_P9110078.JPG,0.9698441624641418,0.994418203830719,0.9645930528640747,0.9819774627685547,0.6181755065917969,0.6047123670578003,0.44026827812194824,0.6113698482513428
..\data_preprocessed\IBF\images\GT 2_P9110079.JPG,0.975869357585907,0.9881070256233215,0.9645401835441589,0.981950044631958,0.7026798129081726,0.69626384973526,0.5378193855285645,0.6994571089744568
..\data_preprocessed\IBF\images\GT 2_P9110080.JPG,0.9770529866218567,0.988211989402771,0.9657967686653137,0.9826008081436157,0.6971296072006226,0.6893216967582703,0.5304603576660156,0.6932036876678467
..\data_preprocessed\IBF\images\GT 2_P9110081.JPG,0.9769024848937988,0.9874832034111023,0.9649537801742554,0.9821643233299255,0.6633188128471375,0.657803475856781,0.4931497573852539,0.6605496406555176
..\data_preprocessed\IBF\images\GT 2_P9110082.JPG,0.972811222076416,0.9879719614982605,0.9614246487617493,0.9803329706192017,0.6108766198158264,0.599465012550354,0.43381205201148987,0.6051170229911804
..\data_preprocessed\IBF\images\GT 2_P9110083.JPG,0.9770108461380005,0.9894465804100037,0.9669346809387207,0.9831894040107727,0.6885117888450623,0.6808784008026123,0.520535409450531,0.6846738457679749
..\data_preprocessed\IBF\images\GT 2_P9110084.JPG,0.9735329747200012,0.9871659874916077,0.9613651633262634,0.980302095413208,0.6115360856056213,0.606126606464386,0.4376278221607208,0.6088193655014038
..\data_preprocessed\IBF\images\GT 2_P9110085.JPG,0.9750837683677673,0.9911705851554871,0.966687023639679,0.9830613732337952,0.6976569890975952,0.6894130706787109,0.530819833278656,0.6935105323791504
..\data_preprocessed\IBF\images\GT 2_P9110086.JPG,0.974807620048523,0.9882705211639404,0.963658332824707,0.9814928770065308,0.6669586896896362,0.6590877771377563,0.4958861768245697,0.6629998683929443
..\data_preprocessed\IBF\images\GT 2_P9110087.JPG,0.9715901017189026,0.98932284116745,0.9615079760551453,0.9803763031959534,0.59344083070755,0.5910660028457642,0.4207078218460083,0.5922510027885437
..\data_preprocessed\IBF\images\GT 2_P9110088.JPG,0.9751695990562439,0.9878253936767578,0.9635885953903198,0.9814566969871521,0.647773265838623,0.6410707831382751,0.475366473197937,0.6444045901298523
..\data_preprocessed\IBF\images\GT 2_P9110089.JPG,0.9749270677566528,0.9924635291099548,0.9677624106407166,0.9836171269416809,0.6668881177902222,0.6584896445274353,0.4955085515975952,0.6626622676849365
..\data_preprocessed\IBF\images\GT 2_P9110090.JPG,0.9732635021209717,0.9862931966781616,0.9602751135826111,0.9797350168228149,0.6158614158630371,0.6155528426170349,0.44478094577789307,0.6157070994377136
..\data_preprocessed\IBF\images\GT 2_P9110091.JPG,0.9797551035881042,0.9833739399909973,0.9637899994850159,0.9815611839294434,0.6810849905014038,0.6800376176834106,0.5157955884933472,0.6805608868598938
..\data_preprocessed\IBF\images\GT 2_P9110092.JPG,0.9664603471755981,0.9913418889045715,0.9583709239959717,0.9787430167198181,0.6064502596855164,0.590669572353363,0.426997572183609,0.5984559059143066
..\data_preprocessed\IBF\images\GT 2_P9110093.JPG,0.9767693877220154,0.9895135164260864,0.9667620062828064,0.9831001162528992,0.7031944990158081,0.696559727191925,0.5382975339889526,0.6998614072799683
..\data_preprocessed\IBF\images\GT 2_P9110094.JPG,0.9700424075126648,0.9901533722877502,0.9607741832733154,0.9799947142601013,0.5999563336372375,0.5874828696250916,0.4221252202987671,0.5936540961265564
..\data_preprocessed\IBF\images\GT 2_P9110096.JPG,0.9685400128364563,0.9900916814804077,0.9592424035072327,0.9791972637176514,0.5672860741615295,0.558619499206543,0.39171043038368225,0.5629194378852844
..\data_preprocessed\IBF\images\GT 2_P9110097.JPG,0.9719359874725342,0.9896634817123413,0.9621686339378357,0.9807196259498596,0.6251076459884644,0.6199547052383423,0.4519272744655609,0.6225205063819885
..\data_preprocessed\IBF\images\GT 2_P9110098.JPG,0.968429684638977,0.9872608780860901,0.9564774036407471,0.9777545928955078,0.548649251461029,0.5410391688346863,0.37439820170402527,0.5448176264762878
..\data_preprocessed\IBF\images\GT 2_P9110100.JPG,0.9722931981086731,0.9912776350975037,0.964045524597168,0.9816936254501343,0.6478317379951477,0.6410256624221802,0.47537314891815186,0.6444107294082642
..\data_preprocessed\IBF\images\GT 2_P9110101.JPG,0.9720876216888428,0.9891759753227234,0.9618563055992126,0.9805573225021362,0.5851535797119141,0.58133465051651,0.4116695523262024,0.5832378268241882
..\data_preprocessed\IBF\images\GT 2_P9110103.JPG,0.9696347713470459,0.9893577098846436,0.959625780582428,0.9793969392776489,0.5738764405250549,0.5537884831428528,0.392421692609787,0.5636535286903381
..\data_preprocessed\IBF\images\GT 2_P9110105.JPG,0.9737504124641418,0.9821687340736389,0.9568350911140442,0.9779414534568787,0.6267354488372803,0.6307955980300903,0.45853278040885925,0.62875896692276
..\data_preprocessed\IBF\images\GT 2_P9110106.JPG,0.9612380266189575,0.991888701915741,0.9537410140037537,0.9763228297233582,0.5641179084777832,0.5565181970596313,0.3891708552837372,0.5602922439575195
..\data_preprocessed\IBF\images\GT 2_P9110109.JPG,0.9591313600540161,0.9822182655334473,0.9427614808082581,0.970537543296814,0.6212617754936218,0.6351770162582397,0.45787718892097473,0.6281423568725586
..\data_preprocessed\IBF\images\GT 2_P9110110.JPG,0.9624993205070496,0.9905641674995422,0.9537548422813416,0.9763301014900208,0.5628514885902405,0.5473009347915649,0.38405171036720276,0.5549672842025757
..\data_preprocessed\IBF\images\GT 2_P9110111.JPG,0.9775534868240356,0.9833868145942688,0.961671769618988,0.9804614782333374,0.6248887777328491,0.6418743133544922,0.4633443355560303,0.6332677006721497
..\data_preprocessed\IBF\images\GT 2_P9110112.JPG,0.9771614670753479,0.9867687821388245,0.9645239114761353,0.9819416403770447,0.681719183921814,0.675687313079834,0.5136491656303406,0.6786898970603943
..\data_preprocessed\IBF\images\GT 2_P9110114.JPG,0.968848705291748,0.9867053031921387,0.9563642740249634,0.9776954650878906,0.6121616363525391,0.6023021340370178,0.4359479546546936,0.6071918606758118
..\data_preprocessed\IBF\images\GT 2_P9110115.JPG,0.9710577726364136,0.9911125898361206,0.9626752138137817,0.9809827208518982,0.6615763902664185,0.6548373699188232,0.4905235767364502,0.6581896543502808
..\data_preprocessed\IBF\images\GT 2_P9110118.JPG,0.9738321304321289,0.9869593381881714,0.9614608287811279,0.9803518056869507,0.6448425650596619,0.6343686580657959,0.4701155722141266,0.639562726020813
..\data_preprocessed\IBF\images\GT 2_P9110119.JPG,0.9745680689811707,0.9845349192619324,0.9598738551139832,0.979526162147522,0.647163987159729,0.6394237279891968,0.47413328289985657,0.6432706117630005
..\data_preprocessed\IBF\images\GT 2_P9110121.JPG,0.9757083654403687,0.9882521033287048,0.9645211100578308,0.9819401502609253,0.6642990708351135,0.6570837497711182,0.4932858645915985,0.6606717109680176
..\data_preprocessed\IBF\images\GT 2_P9110122.JPG,0.9712028503417969,0.9888420701026917,0.9606748819351196,0.9799430966377258,0.5778377056121826,0.5627878904342651,0.3988102376461029,0.5702134966850281
..\data_preprocessed\IBF\images\GT 2_P9110124.JPG,0.968601405620575,0.991813600063324,0.9609190821647644,0.9800701141357422,0.6468678712844849,0.6354489326477051,0.47178682684898376,0.6411075592041016
..\data_preprocessed\IBF\images\GT 2_P9110125.JPG,0.9755772948265076,0.9853923320770264,0.9616695046424866,0.9804602861404419,0.6668521165847778,0.6612117290496826,0.49702832102775574,0.6640199422836304
..\data_preprocessed\IBF\images\GT 2_P9110127.JPG,0.9776332974433899,0.9843899607658386,0.9627084732055664,0.9809999465942383,0.6563892364501953,0.6454285383224487,0.4824288487434387,0.6508627533912659
..\data_preprocessed\IBF\images\GT 3_PB090362.JPG,0.9718061089515686,0.9737292528152466,0.946977436542511,0.9727667570114136,0.7196338772773743,0.7137396931648254,0.5584512948989868,0.7166746854782104
..\data_preprocessed\IBF\images\GT 3_PB090363.JPG,0.972824215888977,0.9787580966949463,0.9527094960212708,0.9757820963859558,0.7876406908035278,0.7829850316047668,0.6465051174163818,0.7853059768676758
..\data_preprocessed\IBF\images\GT 3_PB090364.JPG,0.9607657790184021,0.9784539937973022,0.9408605098724365,0.9695292115211487,0.6691908836364746,0.66745924949646,0.5018667578697205,0.6683239340782166
..\data_preprocessed\IBF\images\GT 3_PB090365.JPG,0.9607579708099365,0.9792150259017944,0.9415566325187683,0.9698987007141113,0.711971640586853,0.7074956893920898,0.5500590801239014,0.7097265720367432
..\data_preprocessed\IBF\images\GT 3_PB090367.JPG,0.9713531732559204,0.9865127801895142,0.9586226940155029,0.9788742661476135,0.7333333492279053,0.7313653826713562,0.5777201056480408,0.7323480248451233
..\data_preprocessed\IBF\images\GT 3_PB090370.JPG,0.966121256351471,0.9831250905990601,0.9503613710403442,0.9745489954948425,0.6173923015594482,0.6090280413627625,0.44214993715286255,0.6131816506385803
..\data_preprocessed\IBF\images\GT 3_PB090371.JPG,0.9720200896263123,0.9906700849533081,0.963202714920044,0.9812564849853516,0.7251538634300232,0.7195403575897217,0.5653570294380188,0.7223361730575562
..\data_preprocessed\IBF\images\GT 3_PB090373.JPG,0.9636501669883728,0.98320472240448,0.9480441212654114,0.9733292460441589,0.7262879610061646,0.7202462553977966,0.5664829015731812,0.7232545018196106
..\data_preprocessed\IBF\images\GT 3_PB090374.JPG,0.9640951752662659,0.9779627323150635,0.9435957670211792,0.9709794521331787,0.6226125955581665,0.6170158982276917,0.44906702637672424,0.6198015809059143
..\data_preprocessed\IBF\images\GT 3_PB090376.JPG,0.9690064787864685,0.9814923405647278,0.9516183137893677,0.9752094745635986,0.621687114238739,0.6185932159423828,0.4494185149669647,0.6201363205909729
..\data_preprocessed\IBF\images\GT 3_PB090377.JPG,0.9700326919555664,0.986356794834137,0.957189679145813,0.9781266450881958,0.6345985531806946,0.6278086304664612,0.4611181914806366,0.6311853528022766
..\data_preprocessed\IBF\images\GT 3_PB090378.JPG,0.9655203223228455,0.9888396263122559,0.9551122784614563,0.9770408868789673,0.7245190143585205,0.7161849737167358,0.5629003643989563,0.7203279137611389
..\data_preprocessed\IBF\images\GT 3_PB090379.JPG,0.9648085832595825,0.9861446022987366,0.9519049525260925,0.9753599166870117,0.5900212526321411,0.5816621780395508,0.4142390191555023,0.5858119130134583
..\data_preprocessed\IBF\images\GT 3_PB090380.JPG,0.9650527238845825,0.9844434857368469,0.9505566358566284,0.9746516942977905,0.6184747219085693,0.6135324239730835,0.44508010149002075,0.6159936785697937
..\data_preprocessed\IBF\images\GT 3_PB090381.JPG,0.9708176851272583,0.9841093420982361,0.9558340311050415,0.9774183630943298,0.6764211654663086,0.674192488193512,0.5097814798355103,0.6753050088882446
..\data_preprocessed\IBF\images\GT 3_PB090382.JPG,0.9704538583755493,0.9868414998054504,0.958056628704071,0.9785791039466858,0.7122774720191956,0.706943929195404,0.5499078035354614,0.7096006870269775
..\data_preprocessed\IBF\images\GT 3_PB090383.JPG,0.9726300835609436,0.9854556918144226,0.9588655233383179,0.9790008664131165,0.7520591616630554,0.7431482076644897,0.5969047546386719,0.7475771307945251
..\data_preprocessed\IBF\images\GT 3_PB090384.JPG,0.9718067646026611,0.9872138500213623,0.9597271084785461,0.9794497489929199,0.6620173454284668,0.6562626957893372,0.49156609177589417,0.6591274738311768
..\data_preprocessed\IBF\images\GT 3_PB090385.JPG,0.9567013382911682,0.9924107193946838,0.9497527480125427,0.9742289185523987,0.6385542154312134,0.6339275240898132,0.4665256142616272,0.6362324953079224
..\data_preprocessed\IBF\images\GT 3_PB090386.JPG,0.965285062789917,0.9847802519798279,0.9510961771011353,0.9749352335929871,0.6824471354484558,0.6751894950866699,0.5137740969657898,0.6787989139556885
..\data_preprocessed\IBF\images\GT 3_PB090387.JPG,0.9693706035614014,0.9799073934555054,0.9504783749580383,0.9746105074882507,0.6246098279953003,0.6210288405418396,0.4522368609905243,0.6228141784667969
..\data_preprocessed\IBF\images\GT 3_PB090388.JPG,0.9743098020553589,0.9826942086219788,0.9578744769096375,0.978484034538269,0.7008757591247559,0.694200336933136,0.535534679889679,0.6975220441818237
..\data_preprocessed\IBF\images\GT 3_PB090389.JPG,0.9643229246139526,0.9868433475494385,0.9520825147628784,0.9754531383514404,0.6393183469772339,0.6355884671211243,0.46783384680747986,0.6374479532241821
..\data_preprocessed\IBF\images\GT 3_PB090390.JPG,0.9703884124755859,0.9861030578613281,0.9572969079017639,0.9781826138496399,0.6814375519752502,0.6773496270179749,0.5144487023353577,0.6793874502182007
..\data_preprocessed\IBF\images\GT 3_PB090391.JPG,0.967101514339447,0.9889534711837769,0.9567660689353943,0.9779054522514343,0.6552445888519287,0.6481577157974243,0.4833294749259949,0.6516819000244141
..\data_preprocessed\IBF\images\GT 3_PB090392.JPG,0.9654908776283264,0.9870086908340454,0.9533752799034119,0.9761312007904053,0.6005242466926575,0.5946633219718933,0.42610570788383484,0.5975794196128845
..\data_preprocessed\IBF\images\GT 3_PB090393.JPG,0.9642422795295715,0.9870458841323853,0.952192485332489,0.975510835647583,0.6817420721054077,0.6744614243507385,0.5129533410072327,0.6780821681022644
..\data_preprocessed\IBF\images\GT 3_PB090395.JPG,0.972642183303833,0.9849392771720886,0.9583883881568909,0.978752076625824,0.7072930932044983,0.7060496211051941,0.5463967323303223,0.7066708207130432
..\data_preprocessed\IBF\images\GT 3_PB090396.JPG,0.965530514717102,0.9851922988891602,0.9517189860343933,0.9752623438835144,0.6328474879264832,0.6248739957809448,0.45861417055130005,0.6288354992866516
..\data_preprocessed\IBF\images\GT 3_PB090397.JPG,0.9737706780433655,0.9882990121841431,0.9626719951629639,0.9809810519218445,0.7955456376075745,0.7886820435523987,0.6557647585868835,0.7920989394187927
..\data_preprocessed\IBF\images\GT 3_PB090398.JPG,0.9688493609428406,0.9847769737243652,0.9545531868934631,0.9767482280731201,0.6726891398429871,0.6673604846000671,0.5037754774093628,0.6700142025947571
..\data_preprocessed\IBF\images\GT 3_PB090399.JPG,0.9691858291625977,0.9841651916503906,0.954304575920105,0.9766180515289307,0.6944915652275085,0.6873251795768738,0.5277552604675293,0.6908897757530212
..\data_preprocessed\IBF\images\GT 3_PB090400.JPG,0.9690995812416077,0.9876983165740967,0.9575420022010803,0.9783105850219727,0.7027624249458313,0.6964520215988159,0.5379800200462341,0.6995930075645447
..\data_preprocessed\IBF\images\GT 3_PB090401.JPG,0.9635322690010071,0.9894020557403564,0.9536893963813782,0.9762958288192749,0.6309853196144104,0.6257864832878113,0.45812466740608215,0.6283751726150513
..\data_preprocessed\IBF\images\GT 3_PB090402.JPG,0.9728963971138,0.9896746277809143,0.9631204009056091,0.9812138080596924,0.6625363230705261,0.6589874625205994,0.4933811128139496,0.6607571244239807
..\data_preprocessed\IBF\images\GT 3_PB090403.JPG,0.9715750217437744,0.986852765083313,0.9591599106788635,0.9791542887687683,0.6652264595031738,0.6575201153755188,0.4940434396266937,0.6613508462905884
..\data_preprocessed\IBF\images\GT 3_PB090404.JPG,0.9652698636054993,0.9848635792732239,0.9511591792106628,0.9749683141708374,0.5970665216445923,0.5911825895309448,0.4225863814353943,0.5941099524497986
..\data_preprocessed\IBF\images\GT 3_PB090405.JPG,0.9674130082130432,0.9844119548797607,0.952816903591156,0.9758384227752686,0.6813052296638489,0.6775220036506653,0.5144727230072021,0.6794083714485168
..\data_preprocessed\IBF\images\GT 3_PB090406.JPG,0.9759880304336548,0.9804378151893616,0.9573452472686768,0.9782078266143799,0.7796269059181213,0.7719097137451172,0.6336520910263062,0.775749146938324
..\data_preprocessed\IBF\images\GT 3_PB090407.JPG,0.9684991836547852,0.9874006509780884,0.9566764235496521,0.9778586030006409,0.6220102906227112,0.6169538497924805,0.4487208127975464,0.6194717288017273
..\data_preprocessed\IBF\images\GT 3_PB090408.JPG,0.9564239382743835,0.9827840924263,0.9406639337539673,0.969424843788147,0.6461342573165894,0.6427903175354004,0.47542452812194824,0.6444579362869263
..\data_preprocessed\IBF\images\GT 3_PB090409.JPG,0.9611147046089172,0.9788842797279358,0.9415932297706604,0.9699181318283081,0.6633663177490234,0.658153235912323,0.4933726191520691,0.6607494950294495
..\data_preprocessed\IBF\images\GT 3_PB090410.JPG,0.9673475027084351,0.982158899307251,0.9506427645683289,0.974696934223175,0.6456112265586853,0.6421883702278137,0.4748123288154602,0.6438952684402466
..\data_preprocessed\IBF\images\GT 3_PB090411.JPG,0.9666041135787964,0.974561333656311,0.9428159594535828,0.9705663919448853,0.6803149580955505,0.6762487292289734,0.5131749510765076,0.6782757639884949
..\data_preprocessed\IBF\images\GT 3_PB090412.JPG,0.9735239148139954,0.9792317748069763,0.9538300633430481,0.9763695001602173,0.7505334615707397,0.7404605150222778,0.594213604927063,0.745462954044342
..\data_preprocessed\IBF\images\GT 3_PB090413.JPG,0.9699961543083191,0.9862847328186035,0.9570862650871277,0.9780726432800293,0.7287710905075073,0.7242157459259033,0.570458173751831,0.726486325263977
..\data_preprocessed\IBF\images\GT 3_PB090414.JPG,0.9693496227264404,0.9803693890571594,0.9508928656578064,0.9748283624649048,0.6594038605690002,0.6521664261817932,0.4878352880477905,0.655765175819397
..\data_preprocessed\IBF\images\GT 3_PB090415.JPG,0.9659972786903381,0.9829149842262268,0.950045108795166,0.9743826985359192,0.6603178381919861,0.6566051244735718,0.4908198118209839,0.6584562659263611
..\data_preprocessed\IBF\images\GT 3_PB090416.JPG,0.9711646437644958,0.9809263348579407,0.9531652331352234,0.9760211110115051,0.707531213760376,0.7032320499420166,0.5448489785194397,0.705375075340271
..\data_preprocessed\IBF\images\GT 3_PB090417.JPG,0.9630772471427917,0.9825390577316284,0.9468714594841003,0.9727107882499695,0.6993054747581482,0.6907452344894409,0.5325658321380615,0.6949989795684814
..\data_preprocessed\IBF\images\GT 3_PB090418.JPG,0.973931610584259,0.977155864238739,0.952250063419342,0.9755410552024841,0.7144259810447693,0.7104732394218445,0.5533306002616882,0.7124441266059875
..\data_preprocessed\IBF\images\GT 3_PB090419.JPG,0.9703335762023926,0.9875118732452393,0.9585710763931274,0.9788473844528198,0.6821672320365906,0.6792856454849243,0.5159822702407837,0.6807233691215515
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110133.JPG,0.9788834452629089,0.9842656254768372,0.9638015627861023,0.9815671443939209,0.659599781036377,0.6545644402503967,0.48928365111351013,0.6570724844932556
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110135.JPG,0.973787784576416,0.9858489036560059,0.9603638648986816,0.9797812104225159,0.6590909361839294,0.6538926959037781,0.4886285662651062,0.6564815044403076
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110136.JPG,0.9720265865325928,0.981407105922699,0.954450249671936,0.9766943454742432,0.6431015133857727,0.6522249579429626,0.4788864254951477,0.6476311087608337
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110138.JPG,0.97858065366745,0.9875061511993408,0.9666130542755127,0.9830231666564941,0.7693700790405273,0.7618747353553772,0.6202256679534912,0.7656040787696838
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110139.JPG,0.9735366702079773,0.9862435460090637,0.9604939222335815,0.9798489212989807,0.6041041016578674,0.5943718552589417,0.4277539849281311,0.5991984605789185
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110140.JPG,0.9739275574684143,0.9849034547805786,0.9596023559570312,0.9793847799301147,0.676296591758728,0.6750131845474243,0.5101796984672546,0.6756542921066284
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110142.JPG,0.9758032560348511,0.9829639196395874,0.9595749378204346,0.9793704748153687,0.6396604180335999,0.6327977180480957,0.46650204062461853,0.636210560798645
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110143.JPG,0.975853681564331,0.9855209589004517,0.9620605707168579,0.9806634783744812,0.6484807133674622,0.6406648755073547,0.47552376985549927,0.6445491313934326
